uid,Produktbereich,Produktbereich Langfassung,Produktgruppe,Produktteilhaushalt,Produktteilhaushalt Langfassung,VwV-ID,VwV-Doppik Langfassung,amount,time,direction
5440-7501380,54,"Verkehrsflaechen und -anlagen, OePNV",5440,5440750,"Bundesstraßen",06,"Kostenerstattungen und Kostenumlagen",3688,2012,Ertrag
5440-7501381,54,"Verkehrsflaechen und -anlagen, OePNV",5440,5440750,"Bundesstraßen",10,"Personalaufwendungen",62268,2012,Aufwendung
5440-7501382,54,"Verkehrsflaechen und -anlagen, OePNV",5440,5440750,"Bundesstraßen",12,"Aufw. für Sach-/Dienstleistungen",511878,2012,Aufwendung
5440-7501383,54,"Verkehrsflaechen und -anlagen, OePNV",5440,5440750,"Bundesstraßen",13,"Bilanzielle Abschreibungen",1262991,2012,Aufwendung
5440-7501384,54,"Verkehrsflaechen und -anlagen, OePNV",5440,5440750,"Bundesstraßen",16,"Sonstige ordentliche Aufwendungen",27813,2012,Aufwendung
5440-7501385,54,"Verkehrsflaechen und -anlagen, OePNV",5440,5440750,"Bundesstraßen",18,"interne Leistungen",57971,2012,Ertrag
5440-7501385,54,"Verkehrsflaechen und -anlagen, OePNV",5440,5440750,"Bundesstraßen",19,"Kalkulatorische Kosten",580984,2012,Aufwendung
5450-7501386,54,"Verkehrsflaechen und -anlagen, OePNV",5450,5450750,"Straßenreinigung",15,"Transferaufwendungen",3064000,2012,Aufwendung
5450-7501387,54,"Verkehrsflaechen und -anlagen, OePNV",5450,5450750,"Straßenreinigung",18,"interne Leistungen",52672,2012,Ertrag
5460-7501387,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",02,"Zuwendungen und allgemeine Umlagen",257862,2012,Ertrag
5460-7501388,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",04,"Öffentl.-rechtl. Leistungsentgelte",1872000,2012,Ertrag
5460-7501389,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",05,"Privatrechtliche Leistungsentgelte",1550,2012,Ertrag
5460-7501390,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",06,"Kostenerstattungen und Kostenumlagen",28,2012,Ertrag
5460-7501391,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",10,"Personalaufwendungen",21213,2012,Aufwendung
5460-7501392,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",12,"Aufw. für Sach-/Dienstleistungen",401582,2012,Aufwendung
5460-7501393,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",13,"Bilanzielle Abschreibungen",513363,2012,Aufwendung
5460-7501394,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",16,"Sonstige ordentliche Aufwendungen",32992,2012,Aufwendung
5460-7501395,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",18,"interne Leistungen",81700,2012,Ertrag
5460-7501395,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",19,"Kalkulatorische Kosten",1005352,2012,Aufwendung
5460-7501396,54,"Verkehrsflaechen und -anlagen, OePNV",5460,5460750,"Parkeinrichtungen",20,"Kalk. Ergebnisvortrag aus d.Vorjahr",0,2012,Aufwendung
5470-7501397,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",02,"Zuwendungen und allgemeine Umlagen",439900,2012,Ertrag
5470-7501398,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",05,"Privatrechtliche Leistungsentgelte",7000,2012,Ertrag
5470-7501399,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",06,"Kostenerstattungen und Kostenumlagen",63731,2012,Ertrag
5470-7501400,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",10,"Personalaufwendungen",154497,2012,Aufwendung
5470-7501401,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",11,"Versorgungsaufwendungen",0,2012,Aufwendung
5470-7501402,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",12,"Aufw. für Sach-/Dienstleistungen",23765,2012,Aufwendung
5470-7501403,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",13,"Bilanzielle Abschreibungen",63551,2012,Aufwendung
5470-7501404,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",15,"Transferaufwendungen",2449000,2012,Aufwendung
5470-7501405,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",16,"Sonstige ordentliche Aufwendungen",12418,2012,Aufwendung
5470-7501406,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",18,"interne Leistungen",97936,2012,Ertrag
5470-7501406,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",19,"Kalkulatorische Kosten",4900,2012,Aufwendung
5470-7501407,54,"Verkehrsflaechen und -anlagen, OePNV",5470,5470750,"Förderung d öffentl. Personennahverkehrs",20,"Kalk. Ergebnisvortrag aus d.Vorjahr",0,2012,Aufwendung
5490-7101408,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",04,"Öffentl.-rechtl. Leistungsentgelte",72000,2012,Ertrag
5490-7101409,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",05,"Privatrechtliche Leistungsentgelte",14000,2012,Ertrag
5490-7101410,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",10,"Personalaufwendungen",123800,2012,Aufwendung
5490-7101411,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",11,"Versorgungsaufwendungen",0,2012,Aufwendung
5490-7101412,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",12,"Aufw. für Sach-/Dienstleistungen",62375,2012,Aufwendung
5490-7101413,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",13,"Bilanzielle Abschreibungen",7700,2012,Aufwendung
5490-7101414,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",16,"Sonstige ordentliche Aufwendungen",2709,2012,Aufwendung
5490-7101415,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",18,"interne Leistungen",21663,2012,Ertrag
5490-7101415,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",19,"Kalkulatorische Kosten",61700,2012,Aufwendung
5490-7101416,54,"Verkehrsflaechen und -anlagen, OePNV",5490,5490710,"Öffentliche Bedürfnisanstalten",20,"Kalk. Ergebnisvortrag aus d.Vorjahr",0,2012,Aufwendung
5510-1601417,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",04,"Öffentl.-rechtl. Leistungsentgelte",25000,2012,Ertrag
5510-1601418,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",05,"Privatrechtliche Leistungsentgelte",371000,2012,Ertrag
5510-1601419,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",10,"Personalaufwendungen",153000,2012,Aufwendung
5510-1601420,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",11,"Versorgungsaufwendungen",0,2012,Aufwendung
5510-1601421,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",12,"Aufw. für Sach-/Dienstleistungen",118200,2012,Aufwendung
5510-1601422,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",13,"Bilanzielle Abschreibungen",46800,2012,Aufwendung
5510-1601423,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",16,"Sonstige ordentliche Aufwendungen",2878,2012,Aufwendung
5510-1601424,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",18,"interne Leistungen",47116,2012,Ertrag
5510-1601424,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510160,"Kleingartenwesen, Erholungseinrichtungen",19,"Kalkulatorische Kosten",853600,2012,Aufwendung
5510-7501425,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",05,"Privatrechtliche Leistungsentgelte",5222,2012,Ertrag
5510-7501426,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",06,"Kostenerstattungen und Kostenumlagen",645,2012,Ertrag
5510-7501427,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",10,"Personalaufwendungen",536947,2012,Aufwendung
5510-7501428,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",11,"Versorgungsaufwendungen",0,2012,Aufwendung
5510-7501429,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",12,"Aufw. für Sach-/Dienstleistungen",2537954,2012,Aufwendung
5510-7501430,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",13,"Bilanzielle Abschreibungen",724880,2012,Aufwendung
5510-7501431,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",16,"Sonstige ordentliche Aufwendungen",31077,2012,Aufwendung
5510-7501432,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",18,"interne Leistungen",141535,2012,Ertrag
5510-7501432,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",19,"Kalkulatorische Kosten",508948,2012,Aufwendung
5510-7501433,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510750,"Öffentliche Grünanlagen",20,"Kalk. Ergebnisvortrag aus d.Vorjahr",0,2012,Aufwendung
5510-7511434,55,"Natur- und Landschaftspflege, Friedhofswesen",5510,5510751,"Öffentliches Grün - Erschließung",20,"Kalk. Ergebnisvortrag aus d.Vorjahr",0,2012,Aufwendung
5520-7401435,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",02,"Zuwendungen und allgemeine Umlagen",31500,2012,Ertrag
5520-7401436,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",04,"Öffentl.-rechtl. Leistungsentgelte",15300,2012,Ertrag
5520-7401437,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",05,"Privatrechtliche Leistungsentgelte",165,2012,Ertrag
5520-7401438,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",06,"Kostenerstattungen und Kostenumlagen",49604,2012,Ertrag
5520-7401439,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",09,"Sonstige ordentliche Erträge",1500,2012,Ertrag
5520-7401440,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",10,"Personalaufwendungen",156271,2012,Aufwendung
5520-7401441,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",11,"Versorgungsaufwendungen",0,2012,Aufwendung
5520-7401442,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",12,"Aufw. für Sach-/Dienstleistungen",7256,2012,Aufwendung
5520-7401443,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",13,"Bilanzielle Abschreibungen",1223,2012,Aufwendung
5520-7401444,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",16,"Sonstige ordentliche Aufwendungen",6766,2012,Aufwendung
5520-7401445,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",18,"interne Leistungen",23789,2012,Ertrag
5520-7401445,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520740,"Wasserrecht",19,"Kalkulatorische Kosten",365,2012,Aufwendung
5520-7501446,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520750,"Wasserläufe, Wasserbau",02,"Zuwendungen und allgemeine Umlagen",20500,2012,Ertrag
5520-7501447,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520750,"Wasserläufe, Wasserbau",13,"Bilanzielle Abschreibungen",82100,2012,Aufwendung
5520-7501448,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520750,"Wasserläufe, Wasserbau",15,"Transferaufwendungen",179200,2012,Aufwendung
5520-7501449,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520750,"Wasserläufe, Wasserbau",18,"interne Leistungen",7730,2012,Ertrag
5520-7501449,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520750,"Wasserläufe, Wasserbau",19,"Kalkulatorische Kosten",150500,2012,Aufwendung
5520-7501450,55,"Natur- und Landschaftspflege, Friedhofswesen",5520,5520750,"Wasserläufe, Wasserbau",20,"Kalk. Ergebnisvortrag aus d.Vorjahr",0,2012,Aufwendung
5530-7601451,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",02,"Zuwendungen und allgemeine Umlagen",115000,2012,Ertrag
5530-7601452,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",04,"Öffentl.-rechtl. Leistungsentgelte",2360000,2012,Ertrag
5530-7601453,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",05,"Privatrechtliche Leistungsentgelte",2100,2012,Ertrag
5530-7601454,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",06,"Kostenerstattungen und Kostenumlagen",787,2012,Ertrag
5530-7601455,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",09,"Sonstige ordentliche Erträge",500,2012,Ertrag
5530-7601456,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",10,"Personalaufwendungen",1789827,2012,Aufwendung
5530-7601457,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",11,"Versorgungsaufwendungen",0,2012,Aufwendung
5530-7601458,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",12,"Aufw. für Sach-/Dienstleistungen",584460,2012,Aufwendung
5530-7601459,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",13,"Bilanzielle Abschreibungen",66353,2012,Aufwendung
5530-7601460,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",14,"Zinsen u.sonstige Finanzaufwendungen",0,2012,Aufwendung
5530-7601461,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",15,"Transferaufwendungen",430,2012,Aufwendung
5530-7601462,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",16,"Sonstige ordentliche Aufwendungen",45390,2012,Aufwendung
5530-7601463,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",18,"interne Leistungen",616555,2012,Ertrag
5530-7601463,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",19,"Kalkulatorische Kosten",37531,2012,Aufwendung
5530-7601464,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530760,"Friedhofs- und Bestattungswesen",20,"Kalk. Ergebnisvortrag aus d.Vorjahr",0,2012,Aufwendung
5530-7611465,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",04,"Öffentl.-rechtl. Leistungsentgelte",480000,2012,Ertrag
5530-7611466,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",05,"Privatrechtliche Leistungsentgelte",500,2012,Ertrag
5530-7611467,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",06,"Kostenerstattungen und Kostenumlagen",128,2012,Ertrag
5530-7611468,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",10,"Personalaufwendungen",196753,2012,Aufwendung
5530-7611469,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",11,"Versorgungsaufwendungen",0,2012,Aufwendung
5530-7611470,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",12,"Aufw. für Sach-/Dienstleistungen",18419,2012,Aufwendung
5530-7611471,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",13,"Bilanzielle Abschreibungen",2467,2012,Aufwendung
5530-7611472,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",15,"Transferaufwendungen",70,2012,Aufwendung
5530-7611473,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",16,"Sonstige ordentliche Aufwendungen",9148,2012,Aufwendung
5530-7611474,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",18,"interne Leistungen",550375,2012,Ertrag
5530-7611474,55,"Natur- und Landschaftspflege, Friedhofswesen",5530,5530761,"Krematorium",19,"Kalkulatorische Kosten",284,2012,Aufwendung
5540-7401475,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",02,"Zuwendungen und allgemeine Umlagen",42000,2012,Ertrag
5540-7401476,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",04,"Öffentl.-rechtl. Leistungsentgelte",20400,2012,Ertrag
5540-7401477,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",05,"Privatrechtliche Leistungsentgelte",220,2012,Ertrag
5540-7401478,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",06,"Kostenerstattungen und Kostenumlagen",66139,2012,Ertrag
5540-7401479,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",09,"Sonstige ordentliche Erträge",2000,2012,Ertrag
5540-7401480,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",10,"Personalaufwendungen",236362,2012,Aufwendung
5540-7401481,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",11,"Versorgungsaufwendungen",0,2012,Aufwendung
5540-7401482,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",12,"Aufw. für Sach-/Dienstleistungen",22775,2012,Aufwendung
5540-7401483,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",13,"Bilanzielle Abschreibungen",1630,2012,Aufwendung
5540-7401484,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",16,"Sonstige ordentliche Aufwendungen",9005,2012,Aufwendung
5540-7401485,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",18,"interne Leistungen",31465,2012,Ertrag
5540-7401485,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540740,"Naturschutz",19,"Kalkulatorische Kosten",486,2012,Aufwendung
5540-7501486,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",05,"Privatrechtliche Leistungsentgelte",26,2012,Ertrag
5540-7501487,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",06,"Kostenerstattungen und Kostenumlagen",31,2012,Ertrag
5540-7501488,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",10,"Personalaufwendungen",69427,2012,Aufwendung
5540-7501489,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",12,"Aufw. für Sach-/Dienstleistungen",117963,2012,Aufwendung
5540-7501490,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",13,"Bilanzielle Abschreibungen",1742,2012,Aufwendung
5540-7501491,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",15,"Transferaufwendungen",31700,2012,Aufwendung
5540-7501492,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",16,"Sonstige ordentliche Aufwendungen",1394,2012,Aufwendung
5540-7501493,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",18,"interne Leistungen",8283,2012,Ertrag
5540-7501493,55,"Natur- und Landschaftspflege, Friedhofswesen",5540,5540750,"Naturschutz und Landschaftspflege",19,"Kalkulatorische Kosten",123,2012,Aufwendung
5550-1601494,55,"Natur- und Landschaftspflege, Friedhofswesen",5550,5550160,"Forstwirtschaft",02,"Zuwendungen und allgemeine Umlagen",0,2012,Ertrag
5550-1601495,55,"Natur- und Landschaftspflege, Friedhofswesen",5550,5550160,"Forstwirtschaft",04,"Öffentl.-rechtl. Leistungsentgelte",10500,2012,Ertrag
5550-1601496,55,"Natur- und Landschaftspflege, Friedhofswesen",5550,5550160,"Forstwirtschaft",05,"Privatrechtliche Leistungsentgelte",527243,2012,Ertrag
5550-1601497,55,"Natur- und Landschaftspflege, Friedhofswesen",5550,5550160,"Forstwirtschaft",06,"Kostenerstattungen und Kostenumlagen",269168,2012,Ertrag
5550-1601498,55,"Natur- und Landschaftspflege, Friedhofswesen",5550,5550160,"Forstwirtschaft",09,"Sonstige ordentliche Erträge",2000,2012,Ertrag
5550-1601499,55,"Natur- und Landschaftspflege, Friedhofswesen",5550,5550160,"Forstwirtschaft",10,"Personalaufwendungen",651920,2012,Aufwendung
